OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0006345,2021-11-09,CUST012726,"Aditya Joshi",P00043,"HDMI Cable 2m","Sports & Outdoors",HomeEase,5,539.89,0.3,151.17,2.3,2043.08,"Debit Card",Delivered,"Fort Worth",TX,India,SELL00858
ORD0006346,2024-03-28,CUST001295,"Mohit Gupta",P00044,"Power Bank 20000mAh",Clothing,Zenith,3,549.28,0.2,105.46,7.64,1431.37,"Amazon Pay",Delivered,Chicago,IL,India,SELL00526
ORD0006347,2022-04-28,CUST049631,"Pooja Gupta",P00050,"Novel Bestseller","Home & Kitchen",ReadMore,3,271.13,0,97.61,3.48,914.48,"Credit Card",Delivered,Dallas,TX,"United States",SELL01536
ORD0006348,2022-11-21,CUST027644,"Neha Singh",P00019,"LED Desk Lamp",Clothing,HomeEase,1,554.67,0,66.56,14.86,636.09,UPI,Cancelled,"San Diego",CA,"United States",SELL00177
ORD0006349,2021-01-27,CUST005297,"Sneha Singh",P00014,"Drone Mini","Home & Kitchen",ReadMore,3,432.72,0.3,72.7,7.23,988.64,"Debit Card",Pending,"San Diego",CA,"United States",SELL00467
ORD0006350,2020-02-09,CUST012708,"Arjun Kapoor",P00017,"Electric Kettle",Electronics,Zenith,5,274.31,0.1,0,10.54,1244.94,"Credit Card",Shipped,Houston,TX,India,SELL00837
ORD0006351,2021-10-21,CUST037646,"Vivaan Kumar",P00050,"Novel Bestseller",Books,FitLife,2,185.63,0,29.7,11.63,412.59,UPI,Delivered,"San Diego",CA,"United States",SELL00349
ORD0006352,2023-05-26,CUST020955,"Vihaan Sharma",P00003,"Smartphone Case","Toys & Games",UrbanStyle,2,535.24,0,53.52,4.78,1128.78,UPI,Returned,"San Francisco",CA,"United States",SELL00926
ORD0006353,2024-10-20,CUST003459,"Mohit Reddy",P00043,"HDMI Cable 2m","Toys & Games",Zenith,5,532.65,0,133.16,7.25,2803.66,"Debit Card",Delivered,"Los Angeles",CA,"United States",SELL00414
ORD0006354,2022-09-07,CUST041828,"Simran Kapoor",P00007,"Mechanical Keyboard","Home & Kitchen",FitLife,2,157.95,0.2,12.64,0.99,266.35,"Cash on Delivery",Cancelled,Washington,DC,"United States",SELL01943
ORD0006355,2023-01-10,CUST023806,"Anjali Sharma",P00002,"Bluetooth Speaker",Electronics,NexPro,3,91.49,0,13.72,9.11,297.3,"Amazon Pay",Delivered,Seattle,WA,"United States",SELL00379
ORD0006356,2022-04-24,CUST030966,"Sahil Kumar",P00028,Jeans,Electronics,BrightLux,1,365.41,0,18.27,1.33,385.01,"Credit Card",Delivered,Chicago,IL,"United States",SELL01941
ORD0006357,2024-10-09,CUST036230,"Vivaan Gupta",P00037,Router,Electronics,ReadMore,5,370.34,0,148.14,3.66,2003.5,"Credit Card",Delivered,"San Diego",CA,"United States",SELL00473
ORD0006358,2020-07-19,CUST034174,"Pooja Sharma",P00017,"Electric Kettle",Clothing,UrbanStyle,4,96.03,0.15,58.77,11.65,396.92,UPI,Pending,Jacksonville,FL,"United States",SELL00172
ORD0006359,2021-03-22,CUST042459,"Vikas Reddy",P00046,"Car Charger","Home & Kitchen",Apex,4,495.56,0,237.87,7.45,2227.56,UPI,Pending,Austin,TX,India,SELL01900
ORD0006360,2023-12-22,CUST005654,"Vivaan Kapoor",P00014,"Drone Mini","Sports & Outdoors",HomeEase,1,332.71,0.05,0,5.45,321.52,"Amazon Pay",Delivered,"New York",NY,"United States",SELL00338
ORD0006361,2022-11-27,CUST049686,"Sneha Patel",P00044,"Power Bank 20000mAh","Home & Kitchen",ReadMore,2,445,0.05,152.19,14.77,1012.46,"Amazon Pay",Delivered,Indianapolis,IN,Australia,SELL00097
ORD0006362,2023-05-19,CUST025799,"Vihaan Verma",P00015,"Instant Pot",Books,NexPro,4,588.2,0,188.22,0.17,2541.19,"Amazon Pay",Delivered,Dallas,TX,Canada,SELL00396
ORD0006363,2021-03-19,CUST003303,"Aman Joshi",P00014,"Drone Mini",Clothing,KiddoFun,4,298.58,0.25,71.66,1.17,968.57,"Debit Card",Delivered,Charlotte,NC,"United States",SELL01868
ORD0006364,2023-09-12,CUST028082,"Vihaan Reddy",P00038,"External HDD 2TB",Electronics,Zenith,5,437.18,0,393.46,11,2590.36,"Credit Card",Delivered,"Fort Worth",TX,India,SELL01108
ORD0006365,2022-01-30,CUST019788,"Aditya Kumar",P00049,"Children's Book","Sports & Outdoors",UrbanStyle,2,380.43,0.25,28.53,1.98,601.16,"Net Banking",Delivered,"Los Angeles",CA,"United States",SELL00726
ORD0006366,2020-08-14,CUST012997,"Rohit Patel",P00004,"USB-C Charger",Clothing,Zenith,2,236.94,0.1,76.77,7.44,510.7,UPI,Delivered,"San Antonio",TX,India,SELL01368
ORD0006367,2020-02-17,CUST025834,"Ritika Patel",P00032,"Board Game",Clothing,Zenith,1,287.7,0.3,10.07,11.64,223.1,"Credit Card",Pending,Jacksonville,FL,India,SELL01375
ORD0006368,2022-11-07,CUST044401,"Karan Verma",P00001,"Wireless Earbuds","Sports & Outdoors",BrightLux,5,286.57,0,114.63,5.41,1552.89,"Credit Card",Delivered,"Los Angeles",CA,"United States",SELL01609
ORD0006369,2022-06-30,CUST005118,"Karan Gupta",P00049,"Children's Book","Sports & Outdoors",UrbanStyle,1,51.24,0,2.56,1.91,55.71,UPI,Delivered,"San Jose",CA,"United States",SELL01733
ORD0006370,2024-01-02,CUST014089,"Arjun Sharma",P00029,T-Shirt,Clothing,CoreTech,3,300.63,0,45.09,8.63,955.61,"Credit Card",Delivered,"New York",NY,"United States",SELL00585
ORD0006371,2024-09-27,CUST030877,"Anjali Kapoor",P00045,"Phone Tripod","Sports & Outdoors",NexPro,1,532.1,0.05,60.66,0.76,566.92,"Credit Card",Delivered,"San Antonio",TX,India,SELL01645
ORD0006372,2020-07-05,CUST044571,"Vikas Patel",P00006,"Gaming Mouse",Books,Zenith,3,522.62,0,125.43,13.61,1706.9,"Debit Card",Delivered,Washington,DC,"United States",SELL00042
ORD0006373,2020-12-10,CUST014538,"Karan Patel",P00033,"Puzzle 1000pc","Toys & Games",HomeEase,2,16.81,0,6.05,3.18,42.85,"Credit Card",Shipped,Washington,DC,"United States",SELL00016
ORD0006374,2020-08-11,CUST030809,"Neha Gupta",P00014,"Drone Mini",Electronics,KiddoFun,1,363.81,0.3,20.37,11.31,286.35,"Credit Card",Delivered,Houston,TX,"United States",SELL00287
ORD0006375,2022-04-09,CUST025915,"Kabir Sharma",P00012,"Noise Cancelling Headphones","Sports & Outdoors",CoreTech,5,81.76,0.15,27.8,2.68,377.96,"Credit Card",Delivered,"Los Angeles",CA,"United States",SELL01685
ORD0006376,2021-05-02,CUST019893,"Mohit Patel",P00033,"Puzzle 1000pc","Home & Kitchen",Apex,4,534.13,0.15,90.8,6.11,1912.95,"Credit Card",Delivered,Phoenix,AZ,"United States",SELL01738
ORD0006377,2022-05-26,CUST023897,"Vivaan Gupta",P00036,"Smart Light Bulb",Clothing,UrbanStyle,5,90.15,0.15,45.98,10.44,439.56,UPI,Delivered,Seattle,WA,"United States",SELL00113
ORD0006378,2022-04-28,CUST008068,"Arjun Kapoor",P00025,"Running Shoes",Books,Apex,4,583,0,279.84,14.16,2626,"Credit Card",Shipped,Washington,DC,Australia,SELL00676
ORD0006379,2023-06-06,CUST044395,"Aarav Verma",P00022,"Water Bottle",Books,Zenith,4,560.86,0,269.21,10.5,2523.15,"Amazon Pay",Delivered,Jacksonville,FL,"United States",SELL01601
ORD0006380,2023-11-14,CUST039420,"Kabir Kumar",P00046,"Car Charger",Books,NexPro,1,223.47,0.05,16.98,12.59,241.87,"Credit Card",Delivered,Philadelphia,PA,India,SELL00077
ORD0006381,2022-09-05,CUST014825,"Anjali Reddy",P00025,"Running Shoes",Clothing,UrbanStyle,5,76.03,0,68.43,14.25,462.83,"Debit Card",Delivered,Austin,TX,"United States",SELL01833
ORD0006382,2024-05-31,CUST020780,"Aman Kapoor",P00048,"Wireless Charger",Clothing,FitLife,2,82.19,0.05,18.74,10.18,185.08,"Credit Card",Shipped,Charlotte,NC,India,SELL00447
ORD0006383,2022-10-13,CUST024087,"Vikas Kumar",P00033,"Puzzle 1000pc","Sports & Outdoors",UrbanStyle,5,565.57,0.25,169.67,4,2294.56,"Debit Card",Delivered,Chicago,IL,"United States",SELL01765
ORD0006384,2020-07-06,CUST027638,"Sunita Kapoor",P00013,"Action Camera",Books,HomeEase,4,446.57,0.2,0,4.32,1433.34,"Net Banking",Delivered,"Los Angeles",CA,Canada,SELL00888
ORD0006385,2020-09-26,CUST032070,"Vivaan Singh",P00035,"Desk Plant","Sports & Outdoors",NexPro,2,519.6,0,83.14,2.06,1124.4,"Amazon Pay",Delivered,Denver,CO,"United States",SELL00882
ORD0006386,2024-06-18,CUST028749,"Sunita Verma",P00043,"HDMI Cable 2m","Sports & Outdoors",BrightLux,2,60.83,0.1,13.14,12.45,135.08,"Debit Card",Delivered,Indianapolis,IN,"United States",SELL01762
ORD0006387,2020-11-05,CUST012101,"Aditya Kumar",P00040,Microphone,"Home & Kitchen",KiddoFun,3,572.66,0,85.9,9.17,1813.05,"Cash on Delivery",Delivered,Washington,DC,Australia,SELL01274
ORD0006388,2023-03-01,CUST045244,"Ritika Reddy",P00050,"Novel Bestseller",Books,CoreTech,3,344.43,0,51.66,13.32,1098.27,UPI,Delivered,Washington,DC,India,SELL01581
ORD0006389,2024-04-23,CUST041723,"Ritika Reddy",P00027,"Winter Jacket",Books,UrbanStyle,3,466.33,0.05,106.32,4.73,1440.09,"Credit Card",Delivered,"San Antonio",TX,"United States",SELL01780
ORD0006390,2022-12-31,CUST002691,"Karan Reddy",P00016,"Air Fryer","Home & Kitchen",HomeEase,4,461.51,0.05,0,0.54,1754.28,UPI,Delivered,Seattle,WA,"United States",SELL00805
ORD0006391,2024-12-21,CUST048151,"Vihaan Reddy",P00039,"Graphic Tablet","Sports & Outdoors",UrbanStyle,3,557.36,0.1,270.88,12.26,1788.01,"Net Banking",Delivered,Denver,CO,"United States",SELL00630
ORD0006392,2022-04-24,CUST037925,"Vivaan Kapoor",P00009,"Portable SSD 1TB","Home & Kitchen",FitLife,2,91.82,0,14.69,4.59,202.92,"Debit Card",Shipped,Columbus,OH,"United States",SELL00556
ORD0006393,2024-08-22,CUST016402,"Neha Reddy",P00014,"Drone Mini",Books,KiddoFun,1,552.47,0.1,39.78,6.66,543.66,"Credit Card",Delivered,Washington,DC,"United States",SELL01877
ORD0006394,2023-04-25,CUST020229,"Aman Joshi",P00027,"Winter Jacket",Electronics,NexPro,5,531.63,0,0,5.26,2663.41,UPI,Delivered,Washington,DC,Australia,SELL00316
ORD0006395,2021-04-30,CUST035676,"Anjali Gupta",P00038,"External HDD 2TB",Clothing,BrightLux,3,414.41,0,99.46,3.74,1346.43,"Credit Card",Delivered,"Los Angeles",CA,"United States",SELL01045
ORD0006396,2023-04-29,CUST013222,"Rohit Kapoor",P00016,"Air Fryer","Toys & Games",UrbanStyle,5,238.79,0.05,90.74,10.38,1235.37,"Debit Card",Shipped,Austin,TX,"United States",SELL01402
ORD0006397,2023-12-16,CUST032687,"Priya Kumar",P00008,"4K Monitor","Home & Kitchen",HomeEase,4,269.82,0,0,8.78,1088.06,"Amazon Pay",Pending,Indianapolis,IN,"United States",SELL01886
ORD0006398,2020-04-29,CUST016251,"Anjali Kumar",P00009,"Portable SSD 1TB",Books,BrightLux,2,60.3,0.05,5.73,1,121.3,UPI,Delivered,Indianapolis,IN,"United States",SELL00194
ORD0006399,2020-08-07,CUST046418,"Vikas Kumar",P00045,"Phone Tripod",Clothing,CoreTech,4,454.51,0,90.9,5.89,1914.83,"Credit Card",Delivered,"San Antonio",TX,Australia,SELL01340
ORD0006400,2020-02-22,CUST014408,"Simran Patel",P00043,"HDMI Cable 2m",Electronics,NexPro,1,263.36,0.1,18.96,11,266.98,"Credit Card",Delivered,Houston,TX,India,SELL01393
ORD0006401,2024-10-23,CUST038540,"Vihaan Kumar",P00017,"Electric Kettle",Books,UrbanStyle,4,249.75,0,79.92,4.53,1083.45,"Debit Card",Delivered,"San Antonio",TX,"United States",SELL01570
ORD0006402,2024-01-14,CUST042910,"Simran Mehta",P00022,"Water Bottle",Clothing,ReadMore,3,238.23,0.2,28.59,5.58,605.92,"Debit Card",Returned,Washington,DC,"United States",SELL01178
ORD0006403,2023-12-06,CUST034518,"Vikas Verma",P00048,"Wireless Charger","Home & Kitchen",Zenith,2,128.92,0,20.63,12.57,291.04,"Cash on Delivery",Delivered,Chicago,IL,"United States",SELL01057
ORD0006404,2024-07-24,CUST034310,"Vikas Reddy",P00010,Smartwatch,Electronics,KiddoFun,1,526.75,0.05,60.05,8.55,569.01,"Credit Card",Delivered,"Fort Worth",TX,"United States",SELL00409
ORD0006405,2023-06-14,CUST013790,"Aman Verma",P00027,"Winter Jacket",Electronics,ReadMore,3,449.69,0.1,97.13,0.82,1312.11,"Credit Card",Delivered,Columbus,OH,"United States",SELL00317
ORD0006406,2022-01-27,CUST027080,"Vikas Joshi",P00040,Microphone,"Sports & Outdoors",NexPro,5,385.82,0.05,0,3.19,1835.83,"Credit Card",Shipped,Charlotte,NC,"United States",SELL00398
ORD0006407,2022-01-07,CUST037887,"Kabir Kumar",P00029,T-Shirt,Electronics,KiddoFun,5,573.86,0.2,275.45,14.62,2585.51,"Credit Card",Delivered,Austin,TX,"United States",SELL00139
ORD0006408,2021-12-20,CUST045175,"Simran Mehta",P00001,"Wireless Earbuds",Books,HomeEase,3,487.56,0.05,166.75,2.63,1558.93,"Net Banking",Shipped,"San Antonio",TX,"United States",SELL00514
ORD0006409,2021-02-09,CUST026048,"Sneha Kapoor",P00032,"Board Game","Sports & Outdoors",ReadMore,3,178.33,0.05,25.41,0.28,533.93,"Credit Card",Delivered,Jacksonville,FL,India,SELL00265
ORD0006410,2021-08-30,CUST015727,"Arjun Reddy",P00005,"Laptop Sleeve","Toys & Games",ReadMore,5,469.73,0.1,380.48,0.74,2495,"Net Banking",Returned,"San Francisco",CA,India,SELL01267
ORD0006411,2022-10-17,CUST007536,"Sneha Mehta",P00013,"Action Camera","Home & Kitchen",UrbanStyle,1,328.47,0,16.42,1.18,346.07,"Credit Card",Delivered,Philadelphia,PA,"United States",SELL01913
ORD0006412,2021-02-25,CUST037341,"Ritika Singh",P00046,"Car Charger","Home & Kitchen",FitLife,2,218.89,0.05,20.79,8.02,444.7,"Credit Card",Delivered,"San Antonio",TX,"United States",SELL01115
ORD0006413,2021-12-12,CUST004063,"Kabir Gupta",P00014,"Drone Mini","Sports & Outdoors",FitLife,5,361.59,0,216.95,11.26,2036.16,"Credit Card",Delivered,Philadelphia,PA,"United States",SELL01487
ORD0006414,2020-09-03,CUST008773,"Priya Patel",P00024,"Yoga Mat","Home & Kitchen",KiddoFun,5,434.79,0.2,208.7,0.16,1948.02,"Net Banking",Delivered,"San Jose",CA,"United States",SELL01842
ORD0006415,2020-03-12,CUST039870,"Anjali Verma",P00037,Router,"Toys & Games",KiddoFun,2,481.36,0.15,147.3,8.38,973.99,"Debit Card",Shipped,Philadelphia,PA,"United States",SELL00800
ORD0006416,2020-07-03,CUST028537,"Aditya Mehta",P00006,"Gaming Mouse",Electronics,UrbanStyle,2,540.53,0.05,123.24,8.89,1159.14,"Amazon Pay",Delivered,"San Jose",CA,India,SELL01845
ORD0006417,2020-01-06,CUST015437,"Karan Reddy",P00034,"Desk Organizer",Electronics,Zenith,3,75.41,0,18.1,0.13,244.46,"Amazon Pay",Delivered,Philadelphia,PA,"United States",SELL00798
ORD0006418,2023-05-14,CUST043284,"Arjun Kapoor",P00027,"Winter Jacket",Books,HomeEase,4,387.19,0.05,73.57,11.05,1555.94,"Debit Card",Delivered,Seattle,WA,"United States",SELL00016
ORD0006419,2024-04-16,CUST032666,"Neha Kumar",P00040,Microphone,"Sports & Outdoors",Zenith,2,513.88,0.1,46.25,11.48,982.71,"Credit Card",Delivered,"San Antonio",TX,India,SELL01133
ORD0006420,2024-06-22,CUST020411,"Mohit Joshi",P00042,"Projector Mini","Home & Kitchen",Zenith,2,444.72,0.1,96.06,0.85,897.41,"Amazon Pay",Delivered,Phoenix,AZ,"United States",SELL00075
ORD0006421,2022-06-24,CUST035184,"Aarav Singh",P00003,"Smartphone Case",Clothing,KiddoFun,4,226.61,0,108.77,6.81,1022.02,"Net Banking",Delivered,Charlotte,NC,"United States",SELL01462
ORD0006422,2021-01-21,CUST043538,"Vihaan Mehta",P00023,"Cookware Set",Electronics,KiddoFun,4,8.07,0,2.58,7.51,42.37,"Credit Card",Delivered,Phoenix,AZ,"United States",SELL00119
ORD0006423,2024-11-26,CUST043501,"Pooja Reddy",P00038,"External HDD 2TB",Electronics,UrbanStyle,4,542.87,0.05,103.15,7.43,2173.49,"Amazon Pay",Delivered,Charlotte,NC,India,SELL01102
ORD0006424,2021-11-29,CUST019936,"Neha Verma",P00034,"Desk Organizer","Sports & Outdoors",NexPro,3,320.7,0.1,43.29,11.49,920.67,"Credit Card",Delivered,Denver,CO,"United States",SELL01641
ORD0006425,2023-01-04,CUST027971,"Arjun Sharma",P00041,"Webcam Full HD","Toys & Games",ReadMore,1,224.39,0.2,14.36,8.3,202.17,"Amazon Pay",Shipped,"San Francisco",CA,India,SELL01288
ORD0006426,2023-04-15,CUST009763,"Karan Sharma",P00020,"Office Chair","Sports & Outdoors",KiddoFun,5,487,0.2,350.64,0.41,2299.05,"Debit Card",Delivered,"San Antonio",TX,India,SELL00610
ORD0006427,2022-04-06,CUST036966,"Mohit Verma",P00032,"Board Game",Electronics,Zenith,5,199.94,0.15,42.49,1.06,893.3,"Credit Card",Shipped,"Fort Worth",TX,"United States",SELL00516
ORD0006428,2024-12-27,CUST004367,"Arjun Reddy",P00009,"Portable SSD 1TB","Toys & Games",Apex,1,35.32,0.05,1.68,6.55,41.78,"Amazon Pay",Delivered,Austin,TX,India,SELL00156
ORD0006429,2020-12-14,CUST002355,"Aman Mehta",P00008,"4K Monitor","Sports & Outdoors",NexPro,1,370.32,0.05,42.22,2.54,396.56,"Credit Card",Delivered,Phoenix,AZ,"United States",SELL00144
ORD0006430,2023-07-02,CUST000957,"Karan Patel",P00048,"Wireless Charger","Home & Kitchen",ReadMore,4,371.53,0,118.89,10.55,1615.56,"Credit Card",Shipped,"San Jose",CA,Australia,SELL01173
ORD0006431,2024-09-21,CUST041219,"Arjun Mehta",P00040,Microphone,Electronics,Zenith,4,272.29,0.05,186.25,11.41,1232.36,"Net Banking",Pending,Charlotte,NC,"United Kingdom",SELL01969
ORD0006432,2020-11-03,CUST003619,"Sahil Kumar",P00036,"Smart Light Bulb",Clothing,CoreTech,4,525.45,0.25,126.11,9.92,1712.38,"Cash on Delivery",Delivered,"Fort Worth",TX,India,SELL00909
ORD0006433,2023-09-30,CUST013234,"Priya Verma",P00017,"Electric Kettle","Toys & Games",FitLife,3,108.46,0.15,49.78,4.71,331.06,"Net Banking",Delivered,"New York",NY,"United States",SELL00818
ORD0006434,2023-02-24,CUST021000,"Anjali Patel",P00020,"Office Chair",Clothing,Apex,1,476.09,0,23.8,11.62,511.51,"Amazon Pay",Shipped,Philadelphia,PA,India,SELL01599
ORD0006435,2020-10-13,CUST029443,"Ritika Kapoor",P00015,"Instant Pot","Home & Kitchen",UrbanStyle,1,266,0,31.92,14.07,311.99,"Credit Card",Shipped,"San Francisco",CA,"United States",SELL00165
ORD0006436,2022-02-04,CUST027958,"Kabir Verma",P00005,"Laptop Sleeve","Toys & Games",ReadMore,3,109.01,0.2,31.39,4.13,297.14,"Credit Card",Delivered,Jacksonville,FL,"United Kingdom",SELL00399
ORD0006437,2021-12-25,CUST020939,"Vivaan Verma",P00039,"Graphic Tablet","Sports & Outdoors",BrightLux,1,366.23,0.05,62.63,5.06,415.61,UPI,Delivered,Philadelphia,PA,"United States",SELL00498
ORD0006438,2022-01-31,CUST041840,"Vikas Joshi",P00009,"Portable SSD 1TB",Electronics,NexPro,4,526,0,0,7.28,2111.28,"Net Banking",Delivered,Columbus,OH,"United States",SELL00229
ORD0006439,2024-06-07,CUST031649,"Karan Joshi",P00040,Microphone,"Toys & Games",NexPro,4,64.66,0.15,26.38,12.53,258.75,"Cash on Delivery",Delivered,Phoenix,AZ,"United States",SELL00738
ORD0006440,2024-02-19,CUST011464,"Karan Gupta",P00033,"Puzzle 1000pc","Home & Kitchen",HomeEase,4,452.04,0,90.41,8.14,1906.71,"Cash on Delivery",Delivered,Austin,TX,India,SELL00540
ORD0006441,2021-01-17,CUST013964,"Neha Singh",P00027,"Winter Jacket",Clothing,UrbanStyle,4,437.8,0,87.56,3,1841.76,"Credit Card",Delivered,Dallas,TX,"United States",SELL01486
ORD0006442,2023-11-30,CUST036242,"Mohit Kapoor",P00001,"Wireless Earbuds",Clothing,CoreTech,4,368.84,0,73.77,10,1559.13,"Credit Card",Delivered,Indianapolis,IN,"United States",SELL01693
ORD0006443,2021-01-22,CUST002994,"Aman Verma",P00017,"Electric Kettle","Toys & Games",ReadMore,2,392.59,0,39.26,4.33,828.77,"Credit Card",Delivered,Indianapolis,IN,"United States",SELL00470
ORD0006444,2021-06-08,CUST008427,"Arjun Sharma",P00046,"Car Charger",Books,HomeEase,4,447.28,0.1,80.51,1.38,1692.1,"Credit Card",Delivered,Austin,TX,Australia,SELL00321
ORD0006445,2024-04-29,CUST018206,"Ritika Kapoor",P00048,"Wireless Charger","Toys & Games",NexPro,2,268.78,0.05,40.85,2.64,554.17,"Debit Card",Delivered,Phoenix,AZ,India,SELL01746
ORD0006446,2021-09-30,CUST020870,"Vikas Joshi",P00011,"Fitness Band",Clothing,HomeEase,3,281.71,0,42.26,4.15,891.54,"Debit Card",Delivered,"San Antonio",TX,"United Kingdom",SELL00545
ORD0006447,2022-07-26,CUST013441,"Sunita Patel",P00012,"Noise Cancelling Headphones","Home & Kitchen",BrightLux,3,571.4,0,205.7,4.89,1924.79,"Debit Card",Shipped,"Los Angeles",CA,"United States",SELL01672
ORD0006448,2024-07-07,CUST032308,"Simran Singh",P00006,"Gaming Mouse","Toys & Games",NexPro,2,24.23,0.05,8.29,4.95,59.28,"Credit Card",Delivered,Chicago,IL,India,SELL00012
ORD0006449,2020-10-02,CUST002512,"Aman Kapoor",P00030,"Dress Shirt","Home & Kitchen",CoreTech,1,562.84,0,45.03,5.83,613.7,"Amazon Pay",Delivered,Seattle,WA,India,SELL00356
ORD0006450,2021-05-14,CUST018973,"Pooja Verma",P00002,"Bluetooth Speaker","Sports & Outdoors",HomeEase,4,436.09,0.15,118.62,13.8,1615.13,"Cash on Delivery",Delivered,Chicago,IL,"United States",SELL01221
ORD0006451,2021-12-17,CUST005950,"Sneha Gupta",P00033,"Puzzle 1000pc",Clothing,FitLife,5,271.99,0,68,3.1,1431.05,"Amazon Pay",Delivered,Charlotte,NC,"United States",SELL01630
ORD0006452,2020-12-02,CUST026757,"Neha Patel",P00037,Router,Clothing,UrbanStyle,1,229.46,0.15,35.11,2.56,232.71,"Net Banking",Returned,"San Diego",CA,"United States",SELL00961
ORD0006453,2022-07-20,CUST009939,"Vivaan Kapoor",P00033,"Puzzle 1000pc","Toys & Games",CoreTech,1,334.16,0.2,32.08,9.3,308.71,"Amazon Pay",Shipped,Houston,TX,"United States",SELL01164
ORD0006454,2021-04-25,CUST000534,"Aman Reddy",P00026,Sunglasses,Books,BrightLux,5,438.89,0,109.72,10.38,2314.55,"Cash on Delivery",Shipped,Charlotte,NC,"United States",SELL01906
ORD0006455,2022-06-29,CUST036529,"Ritika Reddy",P00034,"Desk Organizer","Home & Kitchen",FitLife,5,180.3,0.05,42.82,9.41,908.66,"Credit Card",Delivered,Seattle,WA,"United States",SELL00097
ORD0006456,2023-07-20,CUST048759,"Karan Gupta",P00037,Router,"Toys & Games",UrbanStyle,4,39.78,0,19.09,8.24,186.45,"Net Banking",Shipped,Houston,TX,"United States",SELL00931
ORD0006457,2022-12-17,CUST035464,"Anjali Mehta",P00041,"Webcam Full HD","Home & Kitchen",Zenith,2,97.52,0,0,0.38,195.42,"Credit Card",Delivered,Seattle,WA,"United States",SELL00815
ORD0006458,2023-09-13,CUST030579,"Anjali Singh",P00037,Router,Books,NexPro,4,499.41,0,99.88,5.81,2103.33,"Amazon Pay",Delivered,Philadelphia,PA,"United States",SELL00230
ORD0006459,2024-10-20,CUST022610,"Arjun Sharma",P00026,Sunglasses,Clothing,NexPro,4,120.59,0.1,52.09,9.63,495.84,"Credit Card",Delivered,Dallas,TX,"United States",SELL01974
ORD0006460,2020-04-18,CUST011116,"Rohit Mehta",P00033,"Puzzle 1000pc",Electronics,NexPro,4,525.65,0.25,126.16,5.78,1708.89,"Debit Card",Shipped,"San Francisco",CA,"United States",SELL00582
ORD0006461,2023-07-26,CUST007152,"Aman Gupta",P00041,"Webcam Full HD",Electronics,HomeEase,4,174.88,0.15,29.73,2.45,626.77,UPI,Delivered,"Los Angeles",CA,"United States",SELL00644
ORD0006462,2024-09-05,CUST031694,"Ritika Kapoor",P00027,"Winter Jacket","Sports & Outdoors",NexPro,1,562.96,0.3,19.7,4.17,417.94,"Credit Card",Pending,Chicago,IL,Canada,SELL01803
ORD0006463,2020-11-23,CUST026180,"Anjali Verma",P00007,"Mechanical Keyboard",Electronics,NexPro,1,312.39,0.2,29.99,4.67,284.57,UPI,Delivered,Jacksonville,FL,"United States",SELL01467
ORD0006464,2024-12-04,CUST026152,"Vikas Gupta",P00005,"Laptop Sleeve","Toys & Games",ReadMore,2,214.01,0,0,3.58,431.6,"Cash on Delivery",Delivered,Phoenix,AZ,"United States",SELL01015
ORD0006465,2020-11-10,CUST009307,"Mohit Verma",P00032,"Board Game","Home & Kitchen",UrbanStyle,5,306.63,0.05,116.52,14.02,1587.03,UPI,Delivered,"Fort Worth",TX,"United States",SELL00942
ORD0006466,2024-02-06,CUST027288,"Priya Gupta",P00044,"Power Bank 20000mAh","Home & Kitchen",BrightLux,3,533.4,0,192.02,10.91,1803.13,"Amazon Pay",Delivered,Chicago,IL,India,SELL00035
ORD0006467,2023-02-08,CUST024286,"Neha Joshi",P00012,"Noise Cancelling Headphones","Sports & Outdoors",Zenith,2,488.88,0.1,70.4,10.16,960.54,"Credit Card",Cancelled,Philadelphia,PA,"United States",SELL00302
ORD0006468,2021-11-29,CUST021580,"Sneha Singh",P00007,"Mechanical Keyboard",Books,CoreTech,4,208.42,0.1,60.02,3.46,813.79,"Cash on Delivery",Delivered,Philadelphia,PA,"United States",SELL01945
ORD0006469,2022-02-19,CUST029931,"Priya Gupta",P00036,"Smart Light Bulb","Toys & Games",BrightLux,4,238.09,0.05,108.57,11.34,1024.65,"Debit Card",Delivered,"Fort Worth",TX,"United States",SELL00122
ORD0006470,2023-06-06,CUST035304,"Kabir Verma",P00017,"Electric Kettle",Clothing,Apex,1,590.9,0.15,40.18,3.95,546.4,"Debit Card",Delivered,Houston,TX,"United Kingdom",SELL00723
ORD0006471,2024-02-29,CUST022957,"Sneha Gupta",P00044,"Power Bank 20000mAh",Books,Zenith,2,89.72,0.15,18.3,1.72,172.54,UPI,Delivered,Austin,TX,"United States",SELL01993
ORD0006472,2020-06-04,CUST010116,"Arjun Verma",P00040,Microphone,"Toys & Games",NexPro,5,273.78,0.1,61.6,6.52,1300.13,UPI,Delivered,"Los Angeles",CA,Canada,SELL00050
ORD0006473,2024-02-05,CUST015450,"Rohit Reddy",P00001,"Wireless Earbuds",Electronics,Apex,3,485.25,0.3,50.95,6.66,1076.64,UPI,Delivered,Chicago,IL,Canada,SELL00853
